age,workclass,occupation,race,sex,education,native-country,marital-status,income
21,Federal-gov,Adm-clerical,Black,Male,Some-college,United-States,Married-civ-spouse,<=50K
49,Federal-gov,Prof-specialty,Black,Female,Bachelors,United-States,Divorced,<=50K
17,Private,Transport-moving,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
31,Private,Tech-support,Asian-Pac-Islander,Female,Masters,India,Widowed,<=50K
34,Private,Sales,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
58,Private,Exec-managerial,White,Male,Assoc-acdm,United-States,Married-civ-spouse,>50K
74,Private,Other-service,White,Female,Assoc-voc,United-States,Separated,<=50K
22,Private,Adm-clerical,White,Female,HS-grad,United-States,Never-married,<=50K
24,Private,Other-service,White,Female,7th-8th,Mexico,Married-civ-spouse,<=50K
28,Private,Craft-repair,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
50,Self-emp-not-inc,Other-service,White,Female,Some-college,United-States,Divorced,<=50K
42,Private,Prof-specialty,White,Male,Some-college,United-States,Married-civ-spouse,>50K
27,Private,Handlers-cleaners,White,Male,10th,United-States,Married-civ-spouse,<=50K
21,Private,Exec-managerial,White,Male,Some-college,United-States,Never-married,<=50K
34,Private,Sales,White,Male,Masters,Iran,Divorced,<=50K
34,Private,Exec-managerial,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
26,Private,Exec-managerial,White,Male,Bachelors,United-States,Never-married,<=50K
47,Private,Tech-support,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
48,Private,Exec-managerial,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
42,Private,Adm-clerical,Other,Female,Some-college,United-States,Divorced,<=50K
33,State-gov,Adm-clerical,Asian-Pac-Islander,Female,HS-grad,United-States,Married-civ-spouse,<=50K
47,Private,Sales,White,Female,10th,Italy,Separated,<=50K
83,Private,Craft-repair,White,Male,HS-grad,United-States,Never-married,<=50K
40,Private,Exec-managerial,White,Male,Doctorate,United-States,Married-civ-spouse,<=50K
37,Private,Exec-managerial,Black,Female,HS-grad,Jamaica,Never-married,<=50K
47,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
32,Self-emp-not-inc,Other-service,White,Female,HS-grad,United-States,Divorced,<=50K
86,Local-gov,Adm-clerical,White,Female,Assoc-voc,United-States,Widowed,<=50K
46,Private,Prof-specialty,White,Male,Bachelors,United-States,Never-married,<=50K
64,Local-gov,Adm-clerical,White,Female,Masters,United-States,Divorced,<=50K
24,Private,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
30,Private,Exec-managerial,White,Male,Assoc-voc,United-States,Never-married,>50K
17,Private,Tech-support,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
35,State-gov,Prof-specialty,White,Female,Prof-school,United-States,Divorced,<=50K
19,Private,Other-service,Amer-Indian-Eskimo,Female,11th,United-States,Never-married,<=50K
61,Private,Transport-moving,White,Male,5th-6th,United-States,Married-civ-spouse,<=50K
32,Private,Transport-moving,White,Male,12th,United-States,Divorced,<=50K
30,Private,Adm-clerical,White,Male,7th-8th,Portugal,Never-married,<=50K
32,Private,Handlers-cleaners,Black,Male,9th,United-States,Married-civ-spouse,<=50K
28,Private,Exec-managerial,White,Male,Bachelors,United-States,Never-married,>50K
58,Private,Handlers-cleaners,Black,Female,HS-grad,United-States,Divorced,<=50K
47,State-gov,Prof-specialty,White,Male,Prof-school,United-States,Married-civ-spouse,>50K
37,State-gov,Adm-clerical,Black,Female,Some-college,United-States,Never-married,<=50K
38,Private,Exec-managerial,White,Male,HS-grad,United-States,Never-married,<=50K
36,Local-gov,Adm-clerical,Black,Female,Some-college,United-States,Married-spouse-absent,<=50K
42,Private,Craft-repair,Amer-Indian-Eskimo,Male,Some-college,United-States,Married-civ-spouse,<=50K
52,Federal-gov,Transport-moving,White,Male,Some-college,United-States,Married-civ-spouse,>50K
32,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
25,Self-emp-not-inc,Prof-specialty,White,Male,Prof-school,United-States,Never-married,<=50K
47,Private,Prof-specialty,White,Male,Some-college,United-States,Divorced,>50K
53,Local-gov,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
29,Private,Prof-specialty,White,Female,Bachelors,United-States,Never-married,>50K
34,Self-emp-inc,Exec-managerial,White,Female,Bachelors,United-States,Married-civ-spouse,>50K
17,Private,Adm-clerical,Asian-Pac-Islander,Female,Some-college,United-States,Never-married,<=50K
35,Private,Exec-managerial,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
20,Private,Adm-clerical,White,Male,HS-grad,United-States,Never-married,<=50K
51,Private,Exec-managerial,White,Female,Masters,United-States,Divorced,<=50K
17,Private,Exec-managerial,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
48,Private,Craft-repair,White,Male,HS-grad,United-States,Divorced,<=50K
31,Private,Transport-moving,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
18,Private,Sales,White,Male,Bachelors,United-States,Never-married,<=50K
29,Private,Exec-managerial,White,Female,Doctorate,United-States,Married-civ-spouse,>50K
33,Private,Sales,White,Male,Assoc-voc,United-States,Never-married,<=50K
42,Private,Adm-clerical,Asian-Pac-Islander,Female,Assoc-voc,United-States,Never-married,<=50K
61,Private,Adm-clerical,White,Female,HS-grad,United-States,Divorced,<=50K
35,Private,Adm-clerical,White,Female,HS-grad,United-States,Never-married,<=50K
24,Private,Adm-clerical,White,Female,Some-college,United-States,Never-married,<=50K
86,Private,Exec-managerial,White,Female,HS-grad,United-States,Widowed,<=50K
40,Federal-gov,Protective-serv,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
34,Private,Craft-repair,Black,Male,Some-college,United-States,Never-married,<=50K
40,Private,Prof-specialty,White,Female,Assoc-voc,United-States,Separated,<=50K
41,Private,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
26,Private,Adm-clerical,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
32,Private,Craft-repair,Asian-Pac-Islander,Male,HS-grad,United-States,Married-civ-spouse,<=50K
44,Local-gov,Protective-serv,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
45,Local-gov,Exec-managerial,White,Female,Assoc-voc,United-States,Divorced,<=50K
31,Private,Transport-moving,White,Male,11th,United-States,Married-civ-spouse,<=50K
31,Private,Prof-specialty,White,Male,Bachelors,United-States,Never-married,<=50K
32,Private,Other-service,White,Female,HS-grad,United-States,Divorced,<=50K
24,Local-gov,Craft-repair,White,Male,Assoc-voc,United-States,Married-spouse-absent,<=50K
17,Private,Craft-repair,White,Male,11th,United-States,Never-married,<=50K
63,Local-gov,Adm-clerical,White,Female,Some-college,United-States,Divorced,<=50K
27,Private,Adm-clerical,White,Male,HS-grad,United-States,Never-married,<=50K
48,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
75,Private,Prof-specialty,White,Male,Masters,United-States,Married-civ-spouse,>50K
36,State-gov,Transport-moving,Amer-Indian-Eskimo,Male,HS-grad,United-States,Married-civ-spouse,<=50K
34,Private,Transport-moving,White,Male,11th,United-States,Married-civ-spouse,<=50K
29,Private,Machine-op-inspct,White,Male,Some-college,Puerto-Rico,Married-civ-spouse,<=50K
33,Private,Machine-op-inspct,Black,Male,HS-grad,United-States,Never-married,<=50K
47,State-gov,Prof-specialty,Other,Female,Masters,United-States,Married-civ-spouse,>50K
26,Private,Prof-specialty,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
48,Private,Exec-managerial,White,Female,Masters,United-States,Married-civ-spouse,>50K
59,Private,Sales,White,Female,HS-grad,United-States,Divorced,<=50K
35,Self-emp-not-inc,Exec-managerial,White,Male,Assoc-voc,United-States,Separated,<=50K
20,Private,Sales,White,Female,Bachelors,United-States,Never-married,<=50K
17,Private,Handlers-cleaners,White,Male,11th,United-States,Never-married,<=50K
25,Private,Craft-repair,White,Male,5th-6th,Mexico,Married-civ-spouse,<=50K
32,Private,Adm-clerical,Black,Female,Assoc-voc,United-States,Married-civ-spouse,>50K
22,Local-gov,Sales,White,Female,Bachelors,United-States,Never-married,<=50K
26,Private,Adm-clerical,White,Female,Assoc-acdm,United-States,Never-married,<=50K
30,Private,Craft-repair,White,Male,10th,United-States,Never-married,<=50K
51,Private,Sales,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
30,Private,Other-service,White,Female,HS-grad,United-States,Never-married,<=50K
45,Private,Exec-managerial,Black,Male,Bachelors,United-States,Married-civ-spouse,>50K
38,Federal-gov,Tech-support,Black,Female,Bachelors,United-States,Divorced,<=50K
62,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
42,Private,Transport-moving,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
43,Private,Adm-clerical,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
17,Private,Craft-repair,White,Male,HS-grad,United-States,Never-married,<=50K
30,Private,Adm-clerical,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
55,Private,Tech-support,Black,Male,Assoc-acdm,United-States,Married-civ-spouse,<=50K
49,Private,Handlers-cleaners,White,Male,HS-grad,United-States,Never-married,<=50K
48,Private,Sales,White,Male,Assoc-voc,United-States,Married-civ-spouse,>50K
59,Self-emp-not-inc,Other-service,White,Female,Masters,United-States,Widowed,<=50K
26,Private,Craft-repair,White,Male,Assoc-voc,United-States,Married-civ-spouse,<=50K
18,Private,Sales,White,Female,Some-college,United-States,Never-married,<=50K
43,Private,Machine-op-inspct,White,Male,HS-grad,United-States,Divorced,<=50K
28,Private,Protective-serv,White,Male,HS-grad,United-States,Divorced,<=50K
50,Private,Prof-specialty,White,Female,Bachelors,Mexico,Never-married,<=50K
53,Private,Other-service,White,Female,HS-grad,Italy,Widowed,<=50K
39,Local-gov,Exec-managerial,Amer-Indian-Eskimo,Female,Assoc-voc,United-States,Never-married,<=50K
51,Private,Prof-specialty,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
42,Self-emp-not-inc,Craft-repair,White,Male,10th,United-States,Married-civ-spouse,<=50K
26,Private,Other-service,White,Female,HS-grad,United-States,Never-married,<=50K
45,Self-emp-not-inc,Sales,White,Male,10th,United-States,Married-civ-spouse,>50K
50,Self-emp-not-inc,Sales,White,Male,Prof-school,United-States,Married-civ-spouse,>50K
39,Private,Prof-specialty,Asian-Pac-Islander,Female,Bachelors,Philippines,Separated,>50K
28,Private,Adm-clerical,White,Female,Some-college,United-States,Never-married,<=50K
43,Private,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
17,Private,Craft-repair,White,Male,HS-grad,United-States,Divorced,<=50K
31,Private,Other-service,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
56,Private,Prof-specialty,White,Female,Masters,United-States,Divorced,>50K
32,Private,Exec-managerial,White,Male,Masters,United-States,Married-civ-spouse,>50K
49,Private,Machine-op-inspct,White,Female,11th,United-States,Widowed,<=50K
33,Private,Adm-clerical,Black,Female,Some-college,United-States,Divorced,<=50K
27,Private,Tech-support,White,Male,Assoc-voc,United-States,Never-married,<=50K
60,Private,Transport-moving,Black,Male,Some-college,United-States,Married-civ-spouse,<=50K
17,Private,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
21,Private,Sales,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
39,Private,Sales,White,Female,Assoc-voc,United-States,Divorced,<=50K
60,Self-emp-inc,Adm-clerical,White,Female,HS-grad,United-States,Married-civ-spouse,>50K
55,Self-emp-inc,Other-service,White,Male,Masters,United-States,Married-civ-spouse,<=50K
66,Local-gov,Transport-moving,White,Male,11th,United-States,Married-civ-spouse,<=50K
35,Private,Handlers-cleaners,White,Male,HS-grad,United-States,Never-married,<=50K
35,Private,Transport-moving,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
40,Private,Prof-specialty,White,Male,Prof-school,United-States,Married-civ-spouse,>50K
81,Self-emp-not-inc,Sales,White,Male,Some-college,United-States,Married-civ-spouse,>50K
17,Private,Tech-support,White,Female,Some-college,United-States,Never-married,<=50K
51,Self-emp-inc,Farming-fishing,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
30,Federal-gov,Protective-serv,White,Male,Masters,United-States,Married-civ-spouse,>50K
17,Private,Craft-repair,Black,Male,HS-grad,United-States,Never-married,<=50K
30,Private,Transport-moving,White,Male,Some-college,United-States,Separated,<=50K
52,Private,Tech-support,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
21,Private,Other-service,White,Female,Some-college,United-States,Never-married,<=50K
60,State-gov,Adm-clerical,White,Female,Some-college,United-States,Married-civ-spouse,<=50K
43,Private,Sales,White,Female,Some-college,United-States,Never-married,<=50K
45,Private,Exec-managerial,White,Male,Bachelors,Greece,Married-civ-spouse,<=50K
52,Private,Prof-specialty,White,Male,Masters,United-States,Never-married,>50K
31,Private,Transport-moving,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
46,Private,Priv-house-serv,White,Female,Some-college,United-States,Widowed,<=50K
17,Self-emp-not-inc,Other-service,White,Male,HS-grad,United-States,Never-married,<=50K
24,Self-emp-inc,Sales,White,Female,9th,United-States,Never-married,<=50K
21,Private,Adm-clerical,White,Female,Some-college,United-States,Never-married,<=50K
39,Private,Craft-repair,White,Male,HS-grad,United-States,Divorced,<=50K
36,Private,Exec-managerial,White,Female,10th,United-States,Married-civ-spouse,<=50K
55,Private,Prof-specialty,White,Male,Doctorate,United-States,Married-civ-spouse,>50K
46,Private,Tech-support,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
29,Federal-gov,Adm-clerical,White,Female,HS-grad,United-States,Divorced,<=50K
38,Private,Exec-managerial,White,Male,Some-college,United-States,Married-civ-spouse,>50K
26,Private,Sales,White,Male,HS-grad,Guatemala,Married-civ-spouse,<=50K
20,Private,Machine-op-inspct,White,Male,Assoc-voc,United-States,Married-civ-spouse,>50K
27,Self-emp-inc,Sales,White,Male,Some-college,United-States,Married-civ-spouse,>50K
24,Private,Adm-clerical,White,Male,Some-college,United-States,Never-married,<=50K
43,Self-emp-inc,Sales,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
27,Private,Sales,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
28,Private,Other-service,White,Female,HS-grad,United-States,Never-married,<=50K
27,Private,Handlers-cleaners,White,Male,Bachelors,United-States,Never-married,<=50K
17,Self-emp-not-inc,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
44,Private,Craft-repair,White,Male,Assoc-voc,United-States,Divorced,<=50K
34,Private,Sales,Black,Male,Assoc-acdm,United-States,Married-civ-spouse,<=50K
19,Private,Adm-clerical,White,Female,Some-college,United-States,Married-civ-spouse,>50K
19,Federal-gov,Protective-serv,Black,Male,Some-college,United-States,Married-civ-spouse,<=50K
28,Private,Machine-op-inspct,Black,Male,HS-grad,United-States,Married-civ-spouse,>50K
62,Private,Craft-repair,Other,Male,1st-4th,Dominican-Republic,Divorced,<=50K
28,Private,Adm-clerical,White,Female,Bachelors,United-States,Married-civ-spouse,<=50K
68,Local-gov,Transport-moving,White,Male,7th-8th,United-States,Married-civ-spouse,<=50K
17,Private,Adm-clerical,White,Female,Some-college,United-States,Never-married,<=50K
39,Private,Tech-support,White,Male,Bachelors,United-States,Divorced,<=50K
20,Private,Adm-clerical,Asian-Pac-Islander,Male,Bachelors,Philippines,Married-civ-spouse,>50K
41,Private,Adm-clerical,White,Male,Bachelors,United-States,Divorced,>50K
75,Self-emp-not-inc,Farming-fishing,White,Male,7th-8th,United-States,Married-civ-spouse,<=50K
90,Private,Protective-serv,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
18,Private,Exec-managerial,White,Male,Some-college,United-States,Never-married,<=50K
33,Private,Protective-serv,Black,Male,11th,United-States,Never-married,>50K
55,Private,Handlers-cleaners,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
31,Private,Adm-clerical,White,Female,HS-grad,United-States,Divorced,<=50K
31,Private,Other-service,White,Female,Masters,United-States,Never-married,<=50K
45,Private,Sales,White,Female,Bachelors,United-States,Never-married,<=50K
47,Private,Other-service,Black,Male,5th-6th,Jamaica,Married-civ-spouse,<=50K
53,Private,Exec-managerial,White,Female,Bachelors,United-States,Divorced,>50K
41,Federal-gov,Craft-repair,White,Male,5th-6th,Mexico,Never-married,<=50K
17,Private,Transport-moving,White,Male,11th,United-States,Never-married,<=50K
32,Private,Craft-repair,White,Male,Some-college,United-States,Married-civ-spouse,>50K
31,Private,Transport-moving,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
53,Local-gov,Other-service,Amer-Indian-Eskimo,Male,HS-grad,United-States,Married-civ-spouse,<=50K
57,Private,Craft-repair,White,Male,7th-8th,Portugal,Married-civ-spouse,<=50K
22,Private,Transport-moving,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
58,Private,Prof-specialty,White,Female,Assoc-acdm,United-States,Divorced,<=50K
90,Self-emp-inc,Exec-managerial,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
23,Private,Prof-specialty,Black,Male,Bachelors,United-States,Never-married,<=50K
68,Private,Sales,White,Female,11th,United-States,Divorced,<=50K
51,State-gov,Prof-specialty,White,Male,Masters,United-States,Married-civ-spouse,<=50K
24,Private,Prof-specialty,White,Female,Bachelors,United-States,Never-married,<=50K
17,Private,Sales,Asian-Pac-Islander,Female,11th,Philippines,Never-married,<=50K
39,Private,Farming-fishing,White,Male,5th-6th,Mexico,Married-spouse-absent,<=50K
44,Private,Adm-clerical,White,Male,Assoc-voc,Italy,Married-civ-spouse,<=50K
48,Private,Other-service,White,Female,HS-grad,United-States,Divorced,<=50K
61,Private,Farming-fishing,White,Female,5th-6th,Mexico,Married-civ-spouse,<=50K
41,Private,Sales,White,Female,Bachelors,United-States,Never-married,<=50K
26,Self-emp-not-inc,Craft-repair,White,Male,Assoc-voc,United-States,Married-civ-spouse,<=50K
27,Private,Adm-clerical,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
28,Private,Prof-specialty,White,Male,Doctorate,United-States,Married-civ-spouse,<=50K
73,Private,Protective-serv,White,Male,HS-grad,United-States,Divorced,<=50K
17,Private,Exec-managerial,White,Male,Bachelors,England,Married-civ-spouse,>50K
37,Private,Adm-clerical,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
23,Self-emp-not-inc,Farming-fishing,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
36,Private,Transport-moving,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
17,Private,Other-service,White,Female,7th-8th,United-States,Never-married,<=50K
48,Federal-gov,Exec-managerial,Amer-Indian-Eskimo,Female,Some-college,United-States,Widowed,<=50K
31,Private,Other-service,White,Male,Some-college,United-States,Married-civ-spouse,>50K
19,Private,Sales,White,Female,Some-college,United-States,Never-married,<=50K
52,Self-emp-inc,Exec-managerial,Asian-Pac-Islander,Male,Some-college,China,Married-civ-spouse,<=50K
30,Private,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
44,Private,Exec-managerial,White,Male,Some-college,United-States,Married-civ-spouse,>50K
32,Local-gov,Transport-moving,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
45,Self-emp-inc,Prof-specialty,White,Male,Doctorate,United-States,Separated,<=50K
38,Private,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
37,Private,Craft-repair,White,Male,Bachelors,United-States,Never-married,<=50K
19,Private,Sales,White,Male,Assoc-voc,United-States,Married-civ-spouse,<=50K
24,State-gov,Transport-moving,White,Male,5th-6th,United-States,Never-married,<=50K
22,Private,Machine-op-inspct,White,Male,10th,United-States,Separated,<=50K
70,Private,Other-service,Black,Female,HS-grad,United-States,Married-civ-spouse,<=50K
54,State-gov,Prof-specialty,White,Male,Doctorate,United-States,Married-civ-spouse,>50K
60,Self-emp-not-inc,Transport-moving,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
56,Private,Handlers-cleaners,Black,Male,9th,United-States,Married-civ-spouse,<=50K
50,Private,Sales,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
41,Private,Other-service,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
39,Self-emp-not-inc,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
35,Local-gov,Adm-clerical,White,Female,Some-college,United-States,Divorced,<=50K
23,Private,Other-service,White,Female,Some-college,United-States,Never-married,<=50K
39,Self-emp-not-inc,Craft-repair,White,Male,Masters,United-States,Married-civ-spouse,>50K
36,Private,Prof-specialty,White,Female,Prof-school,United-States,Married-civ-spouse,>50K
52,Private,Craft-repair,White,Male,10th,United-States,Married-civ-spouse,>50K
19,Private,Other-service,White,Male,11th,United-States,Never-married,<=50K
33,Private,Adm-clerical,White,Male,Some-college,United-States,Divorced,<=50K
62,Private,Other-service,White,Female,Bachelors,United-States,Divorced,<=50K
35,Private,Protective-serv,White,Male,Assoc-acdm,United-States,Never-married,<=50K
63,Private,Sales,White,Female,12th,United-States,Widowed,<=50K
59,Private,Exec-managerial,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
42,Private,Other-service,White,Male,Some-college,United-States,Never-married,<=50K
80,Local-gov,Prof-specialty,White,Male,Masters,United-States,Married-civ-spouse,>50K
19,Private,Sales,White,Male,HS-grad,United-States,Never-married,<=50K
36,State-gov,Prof-specialty,White,Male,Masters,United-States,Married-civ-spouse,>50K
38,Private,Sales,Black,Male,Bachelors,United-States,Married-civ-spouse,<=50K
48,Private,Transport-moving,White,Female,HS-grad,United-States,Divorced,>50K
60,Private,Prof-specialty,White,Female,Prof-school,United-States,Married-civ-spouse,<=50K
33,Private,Adm-clerical,White,Female,Bachelors,United-States,Never-married,<=50K
17,Private,Tech-support,White,Male,Assoc-voc,United-States,Divorced,<=50K
17,Private,Handlers-cleaners,White,Male,HS-grad,United-States,Never-married,<=50K
32,Private,Handlers-cleaners,White,Male,HS-grad,United-States,Never-married,<=50K
46,Private,Machine-op-inspct,Black,Male,HS-grad,United-States,Married-civ-spouse,>50K
51,Private,Craft-repair,White,Male,11th,United-States,Married-civ-spouse,<=50K
39,Private,Sales,White,Female,HS-grad,United-States,Never-married,<=50K
35,Private,Other-service,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
17,Private,Other-service,White,Male,5th-6th,Mexico,Never-married,<=50K
23,Private,Transport-moving,White,Male,Assoc-voc,United-States,Married-civ-spouse,<=50K
25,Private,Other-service,Black,Female,HS-grad,Jamaica,Never-married,<=50K
23,State-gov,Other-service,Black,Male,Some-college,Haiti,Never-married,<=50K
37,Private,Transport-moving,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
51,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
42,Private,Other-service,White,Female,HS-grad,United-States,Separated,<=50K
55,Private,Sales,White,Female,HS-grad,United-States,Married-civ-spouse,<=50K
28,Private,Sales,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
58,Local-gov,Craft-repair,White,Male,Some-college,United-States,Married-spouse-absent,<=50K
30,Private,Other-service,White,Female,Bachelors,United-States,Never-married,<=50K
55,Local-gov,Prof-specialty,White,Female,Masters,United-States,Divorced,<=50K
38,Self-emp-not-inc,Farming-fishing,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
53,Private,Machine-op-inspct,White,Female,HS-grad,United-States,Never-married,<=50K
60,Private,Prof-specialty,White,Female,HS-grad,United-States,Never-married,<=50K
35,Private,Protective-serv,White,Female,Bachelors,United-States,Never-married,<=50K
38,State-gov,Prof-specialty,White,Male,Doctorate,Germany,Married-civ-spouse,>50K
40,Self-emp-inc,Exec-managerial,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
45,Private,Adm-clerical,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
36,Private,Prof-specialty,White,Female,Bachelors,United-States,Never-married,>50K
34,Private,Prof-specialty,White,Female,Bachelors,United-States,Never-married,<=50K
49,Private,Adm-clerical,White,Female,Some-college,United-States,Divorced,<=50K
30,Private,Transport-moving,White,Male,Some-college,Germany,Married-civ-spouse,<=50K
47,Private,Exec-managerial,White,Male,Masters,United-States,Married-civ-spouse,>50K
43,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
49,State-gov,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
28,Private,Transport-moving,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
41,Private,Prof-specialty,White,Male,Masters,United-States,Married-civ-spouse,>50K
45,Private,Craft-repair,White,Male,Assoc-voc,United-States,Married-civ-spouse,<=50K
44,Private,Sales,White,Male,Assoc-acdm,United-States,Married-civ-spouse,<=50K
31,Private,Prof-specialty,White,Male,Assoc-voc,United-States,Divorced,>50K
41,Private,Exec-managerial,Asian-Pac-Islander,Female,Bachelors,Taiwan,Never-married,<=50K
33,Self-emp-inc,Sales,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
33,Private,Exec-managerial,White,Female,Bachelors,United-States,Never-married,<=50K
25,Private,Farming-fishing,White,Male,1st-4th,Mexico,Married-civ-spouse,<=50K
26,Private,Tech-support,White,Male,Bachelors,United-States,Never-married,<=50K
17,Private,Sales,Black,Female,HS-grad,United-States,Never-married,<=50K
20,Private,Protective-serv,White,Male,Some-college,United-States,Never-married,<=50K
26,Private,Transport-moving,White,Male,HS-grad,United-States,Never-married,<=50K
17,Private,Adm-clerical,Black,Female,Some-college,United-States,Never-married,<=50K
45,Private,Tech-support,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
52,Private,Priv-house-serv,Black,Female,HS-grad,United-States,Divorced,<=50K
54,Private,Machine-op-inspct,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
40,Private,Sales,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
28,Private,Sales,White,Male,Bachelors,United-States,Never-married,<=50K
58,Private,Machine-op-inspct,White,Male,5th-6th,United-States,Married-civ-spouse,<=50K
43,Federal-gov,Prof-specialty,White,Female,Bachelors,United-States,Never-married,<=50K
18,Private,Other-service,White,Female,Some-college,United-States,Never-married,<=50K
45,Private,Handlers-cleaners,Black,Male,11th,United-States,Never-married,<=50K
25,Private,Machine-op-inspct,White,Male,11th,Puerto-Rico,Married-civ-spouse,<=50K
33,Self-emp-not-inc,Craft-repair,White,Male,HS-grad,United-States,Divorced,<=50K
69,Self-emp-not-inc,Craft-repair,White,Male,7th-8th,United-States,Married-civ-spouse,<=50K
28,Local-gov,Adm-clerical,White,Female,Some-college,United-States,Never-married,<=50K
30,Private,Craft-repair,White,Male,HS-grad,United-States,Never-married,<=50K
38,Local-gov,Adm-clerical,White,Female,Some-college,United-States,Divorced,<=50K
33,Private,Adm-clerical,White,Female,Some-college,United-States,Divorced,>50K
52,Private,Exec-managerial,White,Male,Doctorate,United-States,Married-civ-spouse,>50K
52,Private,Transport-moving,White,Male,12th,United-States,Married-civ-spouse,>50K
35,Self-emp-not-inc,Other-service,Asian-Pac-Islander,Female,Bachelors,South,Divorced,>50K
25,Private,Adm-clerical,White,Female,Some-college,United-States,Never-married,<=50K
35,Private,Machine-op-inspct,White,Female,HS-grad,Scotland,Married-civ-spouse,<=50K
17,State-gov,Protective-serv,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
31,Private,Adm-clerical,White,Female,Bachelors,United-States,Never-married,<=50K
24,Private,Adm-clerical,White,Male,HS-grad,United-States,Never-married,<=50K
28,Private,Machine-op-inspct,Asian-Pac-Islander,Male,HS-grad,Philippines,Married-civ-spouse,<=50K
23,Federal-gov,Adm-clerical,Black,Female,Some-college,United-States,Separated,<=50K
33,Private,Exec-managerial,Black,Female,Some-college,United-States,Never-married,<=50K
35,Private,Machine-op-inspct,White,Male,11th,United-States,Never-married,<=50K
